matej,kysela,10,11,1946,74000
leos,rak,14,12,1971,94000
herman,balog,30,10,1999,5000
robert,tichy,11,11,1948,50000
ferdinand,kozel,1,6,1940,85000
milad,kaplan,25,10,1936,66000
melichar,cihlar,1,3,1994,65000
robert,houdek,3,4,1988,98000
sebastian,navratil,4,2,1934,57000
honza,solc,11,9,1951,77000
zikmund,parizek,13,10,1949,57000
hubert,fiala,22,2,1934,48000
zdenek,hanus,10,5,1972,49000
ctirad,holecek,28,7,1932,38000
jaromir,necas,30,5,1935,82000
vavrinec,klement,12,9,1974,25000
daniel,adamek,18,7,1992,89000
lubos,kopecek,30,4,1987,47000
herman,chovanec,27,3,1941,48000
dionysius,kantor,12,6,2002,67000
jaromir,nemecek,30,3,1983,93000
bohumir,pazdera,26,3,1983,48000
robert,novotny,22,11,1983,55000
poncian,mikula,23,11,1950,43000
ales,rezek,11,1,1937,92000
adrian,tomes,20,10,1998,33000
daniel,pavlu,2,8,1980,39000
ludvik,cech,4,11,1951,32000
vladislav,cibulka,2,6,1981,18000
cyril,simecek,21,9,1956,32000
radomir,sima,14,4,1947,59000
florian,machac,11,8,1997,98000
lubor,kysela,3,1,1997,30000
mojmir,svatos,11,1,1948,39000
metodej,langer,21,5,1947,25000
slavoj,dusek,3,5,1932,44000
norbert,trcka,4,1,1954,19000
marek,martinek,21,7,1943,98000
vladislav,vojtech,6,8,1997,65000
alexej,hron,7,2,1965,44000
hubert,sedlak,31,7,1971,14000
tibor,drabek,18,9,1949,95000
lubomir,subrt,28,4,1976,7000
lubos,dockal,8,11,1945,23000
adam,hanus,13,2,1951,53000
herman,filip,25,1,1988,54000
dionysius,nagy,20,11,1989,87000
vitezslav,teply,31,1,1938,13000
vincenc,prokes,22,3,1970,36000
vladimir,machu,14,5,1932,38000
tonda,tomanek,10,11,1943,12000
dobroslav,hlousek,20,5,1955,59000
zbynek,janecek,7,8,1985,7000
robert,janicek,31,1,2003,83000
dusan,sobotka,10,7,1975,61000
mojmir,parizek,17,1,1992,55000
roman,bures,18,9,1996,38000
vilem,smolka,11,1,1950,65000
radoslav,petrak,20,10,1946,61000
rajmund,hron,19,1,1972,25000
tonda,dolezel,1,2,1976,55000
daniel,vyskocil,1,1,1963,24000
nicolas,dudek,29,8,1971,17000
milad,hanus,2,1,1976,3000
horymir,sedlacek,12,1,1981,48000
zavis,jahoda,17,4,1995,4000
mojmir,kralik,4,10,1985,59000
vladimir,janu,15,1,1937,6000
evzen,zlamal,5,10,1940,98000
robert,rezek,9,9,1978,82000
robert,musil,21,7,1980,17000
cestmir,straka,3,3,1981,8000
herman,vit,26,4,1997,27000
honza,husak,16,2,1958,48000
libor,kovarik,11,5,2004,24000
lumir,jakes,7,10,1943,64000
zdenek,vales,9,6,1942,70000
artur,bobek,30,2,1988,74000
dominik,strouhal,5,1,1959,54000
medard,rezac,30,1,1982,39000
klement,slovak,11,7,1998,36000
hyacint,sramek,14,11,1979,78000
oto,gabriel,17,9,1933,38000
vladislav,suchy,17,6,1985,77000
evzen,dokoupil,12,11,1977,1000
poncian,rezek,27,2,1985,31000
veroslav,vlasak,2,5,1980,70000
slavoj,tomasek,29,6,1976,17000
bohumir,volf,5,7,1938,70000
oleg,kvasnicka,21,2,1996,93000
vit,raska,16,12,1943,85000
kristian,studeny,4,1,1991,18000
mikulas,provaznik,22,6,1954,39000
dzamil,moravec,12,11,1992,30000
oleg,vanek,5,5,1962,65000
mikulas,dolezel,1,10,1937,7000
vitezslav,dufek,29,2,1989,40000
matous,machala,9,1,1943,61000
poncian,teply,15,2,1951,93000
medard,houdek,1,3,2000,55000
jeronym,stefan,17,9,1998,70000
bohuslav,vondracek,3,1,2001,98000
vincenc,michalek,4,6,1983,39000
blahoslav,cizek,11,4,1997,70000
stepan,kohoutek,18,1,1962,98000
zacharias,snajdr,14,10,1982,14000
tibor,kasparek,17,5,1942,44000
zbynek,vanek,26,11,1974,74000
pribyslav,vrabec,11,4,1973,100000
daniel,linhart,21,6,1971,31000
herman,parizek,24,2,1951,98000
ctirad,marik,21,10,1966,41000
daniel,kupka,2,8,1952,85000
poncian,javurek,8,2,1961,70000
evzen,forman,5,2,1946,66000
premysl,vlk,13,10,1932,78000
zikmund,hradecky,2,3,1949,41000
kazimir,parizek,6,6,1996,11000
lubomir,kunc,9,8,1978,70000
libor,barton,7,1,1957,35000
vlastislav,vit,27,12,1987,95000
ferdinand,andrle,24,6,1998,88000
jaromir,melichar,10,1,1943,11000
sava,dostal,16,5,1943,59000
adam,stepanek,4,8,1985,48000
ctirad,polach,15,5,1983,86000
gregor,horejsi,16,1,1957,26000
vincenc,lebeda,1,1,1970,82000
veroslav,elias,23,11,2003,98000
sava,slezak,30,2,1979,72000
ambroz,malek,1,4,1965,82000
gustav,prusa,7,6,1996,45000
evzen,kral,1,1,1982,35000
metodej,svec,3,1,1950,19000
inocenc,pekar,17,2,1995,92000
matous,cizek,17,6,1939,98000
melichar,nemec,16,10,2003,42000
milad,marik,1,6,1932,67000
mikulas,ambroz,11,8,1990,77000
blahoslav,vodicka,26,1,1971,49000
andrej,coufal,21,3,1981,82000
vladimir,sedlak,2,9,1937,36000
libor,david,14,1,1939,65000
vojtech,filip,22,11,2003,69000
robert,komarek,9,10,1975,94000
premysl,koutny,19,2,1955,56000
dusan,zavrel,2,7,1930,73000
robin,docekal,11,4,2001,68000
radovan,slezak,24,8,1954,87000
ferdinand,trojan,11,1,1978,69000
bohumir,vlasak,17,10,1960,20000
leos,berger,18,6,1943,71000
kazimir,strouhal,2,11,1972,54000
zikmund,sulc,26,2,1981,49000
ales,havlik,1,2,1957,3000
rudolf,blecha,5,11,1959,66000
hubert,cech,8,11,1959,74000
dzamil,vanecek,16,3,1991,73000
oleg,sikora,4,11,1999,5000
jan,fridrich,30,8,1964,88000
metodej,pelikan,13,9,1965,39000
boleslav,minarik,4,1,1966,78000
sebastian,kriz,5,6,1962,47000
ludvik,krejcik,12,2,1950,34000
miroslav,sivak,6,1,1994,48000
hyacint,brazda,21,7,1952,18000
jan,parizek,29,12,1966,85000
oliver,bocek,22,3,1992,18000
daniel,slanina,22,4,1954,58000
rudolf,slovak,7,7,1952,79000
mikulas,brezina,15,7,1965,61000
poncian,kocian,10,12,1930,13000
roland,fucik,8,7,1966,65000
nathan,safar,29,8,1974,53000
poncian,cap,1,1,2004,7000
vojtech,ziga,16,9,1943,66000
otmar,havlicek,15,9,1931,25000
herman,malek,1,7,1936,94000
patrik,jancik,26,4,1940,50000
vladislav,musil,6,8,1962,38000
vilem,balog,11,1,1985,94000
dzamil,lukes,10,5,1970,39000
bruno,chalupa,24,6,1976,49000
dalimil,svarc,13,2,1959,57000
herman,gajdos,4,6,1946,100000
otmar,jilek,24,7,1935,16000
stepan,orsag,17,12,1995,95000
robert,schneider,11,4,1982,3000
roman,dolezel,8,9,1996,82000
dobroslav,vanecek,21,2,1997,68000
zdenek,jerabek,9,3,1941,65000
honza,hlousek,20,10,1964,64000
ctirad,schejbal,24,2,1958,77000
kristian,dostal,13,8,1973,94000
marek,holy,1,3,1991,18000
norbert,prokes,29,8,1954,85000
zbynek,cervenak,1,6,1995,59000
zdenek,kuba,28,1,1952,84000
florian,vlasak,18,10,1941,57000
julius,polacek,22,2,1945,69000
ferdinand,sedlar,2,12,1981,75000
libor,houdek,1,8,1983,19000
emanuel,bures,1,1,1945,56000
radim,fucik,9,6,1942,87000
veroslav,husak,29,2,1959,93000
dusan,zajicek,31,1,1951,18000
petr,foltyn,24,6,1956,78000
robin,volf,11,3,1968,50000
gregor,mraz,31,11,1958,44000
slavek,marek,18,9,1973,74000
otmar,koudelka,16,10,2000,65000
slavomir,cernoch,10,2,1945,85000
mikulas,tucek,27,6,1938,40000
dominik,stepanek,7,2,1978,44000
bohuslav,spurny,22,9,1981,39000
tomas,kalous,30,11,1962,76000
daniel,kudrna,31,9,1990,44000
dionysius,lang,6,12,1971,30000
svatoslav,kopecny,9,6,1939,88000
tibor,novy,6,9,1989,13000
stanislav,hajek,26,1,1963,44000
zbysek,conka,17,9,1951,54000
radovan,hlavaty,25,10,1955,74000
bohuslav,snajdr,17,7,1999,70000
zbynek,jerabek,29,8,1994,75000
vavrinec,herman,24,12,1941,60000
anastaz,svatos,14,1,1948,94000
ctirad,votava,29,6,1992,57000
premysl,houska,19,1,1970,32000
ludvik,holy,31,2,1967,100000
lubor,machala,19,7,1932,74000
jaromir,hrabal,20,3,1947,74000
gregor,hrdina,31,9,1952,64000
vincenc,cermak,18,11,1954,30000
inocenc,holik,28,8,1966,14000
vavrinec,hartman,27,3,1982,33000
jeronym,klima,16,10,1976,59000
dalimil,kubicek,20,5,1999,98000
zacharias,bezdek,5,5,1945,39000
rajmund,dlouhy,14,12,1936,70000
dionysius,lukas,5,6,1967,87000
vincenc,sykora,21,6,1947,50000
sava,krejci,23,1,1958,80000
hanus,fucik,31,11,1983,18000
kristian,zelenka,27,1,2003,7000
adam,karasek,12,9,1934,31000
ludvik,frank,29,8,1940,48000
ctirad,tomas,25,1,1988,93000
benedikt,petras,18,7,1982,94000
patrik,dolejs,5,6,1956,44000
robin,dockal,30,1,1979,43000
kristian,daniel,11,12,1941,98000
slavomir,demeter,21,1,1977,25000
leopold,janousek,23,10,2004,65000
vilem,kantor,28,5,1935,82000
leos,stefek,17,1,1974,21000
bruno,volny,14,1,1940,71000
kristian,svarc,9,5,1960,74000
dionysius,snajdr,13,10,1961,89000
ferdinand,zatloukal,1,4,1988,39000
emanuel,koukal,7,11,1997,44000
vincenc,solc,31,3,1970,72000
cestmir,skoda,20,7,1937,7000
kazimir,kozak,6,11,1945,39000
julius,cernoch,16,1,1994,56000
patrik,rehak,16,6,1973,44000
alexandr,bittner,1,5,2004,43000
sava,hampl,31,1,1972,65000
robin,cizek,3,11,1968,5000
bruno,cervinka,5,1,1951,1000
zdenek,macek,13,1,1985,18000
robert,krejci,7,3,1930,79000
cyril,neubauer,25,7,1968,59000
florian,fiedler,3,1,1938,29000
poncian,beran,5,1,1990,17000
vnislav,zatloukal,19,6,1973,53000
julius,fischer,15,1,1949,18000
medard,moravek,1,12,2000,93000
kristian,veverka,12,10,1957,97000
daniel,kohoutek,1,11,2002,93000
gustav,hrdlicka,5,4,1952,82000
zbynek,pavlik,9,9,1938,72000
oliver,dobrovolny,10,9,1945,13000
andrej,smejkal,25,9,1931,49000
patrik,hlousek,31,5,1938,7000
sava,miko,5,1,1950,25000
andrej,adam,9,1,1982,69000
pribyslav,benes,13,10,1955,90000
veroslav,vesely,13,9,1987,87000
zdenek,stepan,22,10,1945,1000
gregor,hrdlicka,13,1,1938,71000
roman,vrana,20,11,1980,71000
mikulas,bouda,20,5,1985,3000
ctislav,dvorak,1,6,1945,65000
rajmund,martinec,25,9,2002,70000
florian,demeter,4,4,1982,50000
vladimir,kaderabek,15,12,1989,8000
tonda,kohout,24,1,1933,8000
roland,pekar,2,10,1956,64000
boris,machac,17,9,1959,38000
robert,langer,28,1,1954,92000
oliver,vorel,14,9,1944,56000
cyril,houdek,23,3,1966,59000
rajmund,holy,20,12,1999,90000
boris,kaderabek,17,1,1952,93000
david,kadlec,28,7,1952,25000
radomir,fort,7,9,1968,45000
vladislav,filip,31,4,1979,82000
emanuel,vavra,28,5,1954,85000
lubos,pekar,18,5,1995,45000
otmar,dobrovolny,30,1,1983,93000
oleg,vyskocil,1,1,1983,92000
teodor,dufek,26,5,2003,25000
milad,holec,7,2,1998,44000
lubomir,marsik,25,9,1985,18000
nicolas,vaculik,25,10,1943,44000
ludvik,janda,12,1,1943,69000
vnislav,necas,2,1,1969,64000
dzamil,zelenka,5,11,1969,19000
veroslav,bohac,24,2,1932,3000
ondrej,schneider,23,11,1985,43000
boris,tomas,17,10,1984,44000
honza,smola,11,4,1989,69000
petr,vaculik,10,2,1972,38000
ludvik,ziga,16,3,2000,55000
petr,elias,3,12,1986,79000
slavoj,mach,13,10,1949,98000
vladimir,zlamal,31,6,1991,74000
kristian,vlk,27,4,1996,30000
premysl,bartos,15,6,1983,70000
oliver,nemecek,15,6,1952,7000
daniel,hanus,22,9,1945,74000
borivoj,marik,28,6,1997,90000
premysl,varga,6,8,1988,25000
kristian,mach,10,12,1940,60000
norbert,strnad,12,10,1951,66000
kazimir,prochazka,1,1,1935,32000
premysl,kos,16,7,1978,47000
sava,cap,10,1,2000,66000
pravoslav,vecera,28,10,1960,98000
ondrej,suchy,1,3,1975,87000
vladislav,slaby,7,6,1978,66000
ambroz,holub,28,10,1945,77000
kristian,svatos,26,7,1980,58000
cestmir,kalous,14,7,1978,98000
mikulas,hubacek,21,11,2000,20000
evzen,spacil,18,8,1994,69000
ferdinand,sevcik,25,12,1998,80000
benedikt,vanek,22,11,1972,50000
milad,spacek,22,5,1958,19000
vit,krejci,16,5,2001,57000
horymir,benes,12,1,1959,98000
bronislav,spacil,6,2,1944,74000
cyprian,votava,27,9,1985,78000
detrich,frank,21,1,2001,14000
bronislav,zelinka,22,9,1939,57000
vlastislav,pavlik,29,12,1967,49000
sava,hajek,2,3,1953,82000
adam,kriz,20,1,1932,38000
dzamil,pechacek,23,7,1958,27000
hanus,jerabek,16,1,1931,6000
kristian,petru,2,6,1954,24000
richard,hrdlicka,13,2,1981,48000
premysl,schmidt,11,6,1930,67000
tomas,safarik,7,5,1945,55000
slavoj,jakubec,22,1,1991,5000
stepan,hanak,23,7,1951,86000
richard,horvath,7,5,1957,74000
nicolas,buchta,5,11,1964,3000
dzamil,vavra,1,7,1954,65000
rajmund,trojan,3,6,1987,59000
premysl,rysavy,5,1,1941,0
patrik,sterba,7,4,1934,59000
lubor,studeny,30,3,2003,32000
libor,dohnal,30,7,1991,5000
bartolomej,pecha,20,2,1983,80000
albert,toth,18,5,1930,47000
ondrej,smejkal,16,1,1980,69000
lev,sestak,12,1,1976,32000
sava,sima,7,2,1979,53000
radim,novotny,5,11,1940,69000
oto,balaz,27,10,1972,1000
blahoslav,tichy,18,2,1933,1000
vavrinec,gajdos,11,12,1955,77000
radim,hora,21,5,1953,76000
ivo,kopecny,7,7,1937,57000
benedikt,sindelar,1,7,1971,38000
ludvik,dusek,18,8,1997,70000
zavis,dusek,8,9,1960,61000
jaroslav,janovsky,19,12,1981,44000
hanus,janicek,8,2,1957,63000
otmar,langer,23,1,1968,49000
julius,fiedler,20,4,1937,18000
poncian,toman,20,8,1940,54000
roland,liska,1,6,1968,47000
pribyslav,sochor,27,8,1952,80000
libor,franc,9,8,2001,14000
bartolomej,hosek,23,12,1996,44000
ales,martinek,1,4,1980,53000
radim,matuska,13,5,1967,36000
mikulas,chmelik,23,10,1952,43000
klement,sima,3,9,1969,19000
sava,wolf,17,10,1978,60000
stanislav,hajny,29,5,1957,36000
adam,machu,1,3,1974,81000
zacharias,olah,15,3,1972,92000
benedikt,pospichal,16,6,1942,57000
alexandr,kopriva,18,7,1982,94000
vavrinec,jahoda,30,8,1954,27000
slavoj,bartos,27,11,1995,0
vitezslav,hladik,25,9,1956,50000
alexandr,ferko,2,5,1965,53000
rajmund,fort,21,7,1970,70000
medard,cihak,10,2,1967,43000
vavrinec,hajek,12,8,1997,53000
emanuel,kocian,10,3,2000,23000
kristian,liska,16,1,1974,39000
vladislav,rada,11,6,1970,82000
nicolas,kolar,27,10,1992,31000
robert,stanek,23,1,2004,49000
milad,valenta,29,4,1946,5000
hyacint,cerny,2,11,1951,92000
sava,pekarek,13,1,1974,11000
filip,jansa,17,7,1954,33000
gregor,triska,22,6,1969,33000
vladislav,antos,14,11,1944,3000
radoslav,schwarz,11,6,1983,35000
matej,pelikan,30,5,1965,99000
nicolas,stanek,4,1,1942,96000
andrej,chladek,11,9,1965,94000
vojtech,chalupa,11,1,1935,65000
honza,michal,26,3,1965,5000
borek,horvath,14,5,1930,69000
bartolomej,hradecky,27,10,1990,76000
evzen,wolf,22,7,1999,70000
robert,neumann,14,7,1974,64000
zikmund,sykora,9,4,1957,26000
silvestr,kulhanek,5,1,1936,43000
hyacint,janovsky,31,6,1958,77000
boleslav,houdek,6,4,1982,56000
honza,perina,31,2,2001,80000
ludvik,kolacek,23,6,1985,76000
adam,klimes,8,8,1949,94000
evzen,vojtech,20,8,1966,49000
lumir,dohnal,1,7,1947,44000
dobroslav,burda,19,8,1948,30000
tonda,kroupa,29,2,1961,33000
lumir,muller,16,11,1998,25000
emil,stepan,30,1,1988,24000
bohdan,pekar,23,11,1955,66000
detrich,neubauer,7,3,2004,19000
gregor,blazek,26,4,1930,50000
vlastislav,stransky,24,1,1984,32000
vavrinec,blecha,19,3,1973,60000
pribyslav,blecha,10,10,1961,69000
cestmir,simek,13,11,1948,69000
veroslav,moravec,1,5,1994,66000
boris,vasicek,20,8,1946,0
lumir,vrba,11,7,1990,67000
lubos,vanecek,4,6,1931,13000
artur,hovorka,31,3,1982,92000
sebastian,tichy,21,7,2002,65000
emanuel,slavicek,29,8,1966,50000
erik,ptacek,12,12,1982,56000
kristian,kasparek,15,9,1995,18000
ctislav,hanzlik,19,6,1960,25000
bartolomej,jezek,25,11,1958,72000
vincenc,janovsky,24,12,1947,56000
zdenek,formanek,23,10,1973,6000
mojmir,hruby,23,3,1994,79000
vavrinec,kaspar,29,2,1931,12000
radim,kalous,22,11,1970,82000
lubomir,foltyn,14,8,1974,38000
dionysius,dokoupil,4,2,1957,65000
florian,krivanek,9,10,1938,88000
robert,novotny,14,6,1998,66000
dzamil,pesta,23,9,1975,69000
tonda,hubacek,5,11,1977,6000
pribyslav,tomek,29,3,1998,47000
daniel,hanzlik,20,8,1959,59000
jiri,horvath,27,9,1934,69000
slavomir,cervenka,3,6,1997,88000
daniel,knotek,13,11,1966,44000
alexej,gajdos,18,1,1995,45000
daniel,svab,22,1,1965,70000
slavoj,martinek,23,1,2004,93000
artur,hora,31,3,1945,96000
stepan,wolf,21,5,1954,70000
hanus,hanak,10,7,1952,39000
lubos,peterka,9,9,1931,48000
emil,mares,24,2,1962,50000
lumir,prikryl,8,1,2004,53000
rajmund,muller,29,7,1935,18000
cyprian,brabec,21,9,1999,99000
jiri,kalina,19,5,1988,24000
robert,hrdlicka,11,7,2000,53000
david,smolik,7,1,1961,69000
robert,ziga,11,2,1949,10000
tibor,pazdera,2,11,1950,59000
dzamil,pazdera,29,11,1930,82000
ctirad,krizek,2,9,1938,71000
stepan,krivanek,31,4,1951,49000
evzen,slovak,18,1,1970,25000
kazimir,matula,15,3,1989,88000
norbert,strnad,2,5,1986,14000
kazimir,prochazka,26,10,1985,13000
sebastian,jirku,28,8,1989,16000
zdenek,gabriel,24,5,1956,6000
vavrinec,krivanek,30,7,1964,93000
alexandr,kouril,24,2,1982,19000
vladislav,janak,11,5,1992,19000
dzamil,malina,24,7,1969,92000
libor,machalek,27,12,1974,95000
herman,david,24,7,1960,53000
vladislav,hladik,10,12,1959,39000
florian,janda,16,4,1941,98000
sava,hanus,14,6,1959,45000
slavomir,sindelar,8,1,1975,44000
vladimir,fridrich,4,1,1972,49000
honza,berka,23,4,1982,83000
filip,teply,16,1,1983,98000
vlastimil,vodicka,28,1,2004,60000
radomir,prazak,31,10,1988,53000
pravoslav,pesek,12,1,1988,5000
oleg,stejskal,16,1,1998,49000
metodej,jakubec,17,1,1972,48000
roland,pesta,22,6,1991,23000
milad,hynek,22,1,1955,11000
julius,sochor,28,2,1998,27000
alexandr,hynek,24,3,1936,45000
lubomir,forman,18,3,1955,66000
benedikt,vlasak,29,10,1931,65000
oleg,korinek,22,7,1964,19000
pravoslav,zajic,4,3,2002,80000
oliver,prochazka,11,4,1990,23000
oliver,navratil,23,3,1945,69000
zdenek,vecera,29,12,1989,66000
dionysius,gajdos,6,3,1981,85000
cyril,maly,15,8,1979,86000
vladimir,jirku,27,5,1949,72000
vincenc,dolezal,29,9,1958,78000
oliver,daniel,25,4,1966,19000
matej,stefan,18,4,1995,33000
julius,klein,23,1,2002,45000
oto,skala,16,10,2004,97000
alvin,kral,27,2,1949,43000
norbert,matousek,6,3,1938,43000
vnislav,sedlar,29,8,1958,66000
honza,horacek,2,3,2001,50000
hubert,masek,10,2,1987,64000
zikmund,smola,20,3,1942,94000
jan,knotek,17,8,1979,88000
sava,matyas,5,7,1986,38000
hanus,neumann,18,12,2001,100000
vladislav,adam,28,7,1970,56000
vladislav,novacek,20,7,1987,49000
tonda,polak,2,12,1975,58000
sava,skalicky,18,1,1956,8000
pribyslav,doubek,9,7,1937,43000
nathan,capek,29,5,1968,25000
richard,lacko,9,7,1969,73000
metodej,zapletal,26,2,1969,71000
albert,necas,25,6,1976,37000
tibor,stanek,30,5,2003,69000
leopold,hendrych,29,9,1973,77000
mojmir,kopriva,3,9,1968,65000
dalimil,koubek,20,8,1951,70000
norbert,nosek,26,7,1964,100000
emanuel,simek,8,3,1944,27000
veroslav,reznicek,2,7,1932,49000
lubomir,musil,20,3,1983,48000
miroslav,nejedly,5,12,1972,18000
veroslav,filip,27,10,1975,69000
cyprian,havranek,5,6,1980,30000
vavrinec,benes,27,11,1976,100000
zbynek,schejbal,10,6,1974,69000
ondrej,adam,1,1,2000,47000
oliver,brychta,1,5,1991,18000
andrej,sykora,7,1,1935,54000
venceslav,horvat,1,2,1996,3000
oliver,lorenc,10,11,1973,85000
artur,vitek,26,3,1947,72000
emanuel,olah,18,9,1978,94000
dionysius,herman,14,4,1954,38000
mojmir,teply,11,1,1950,59000
poncian,svejda,13,8,1950,48000
alexej,stepanek,1,10,1943,59000
boris,smekal,12,5,2002,79000
milos,urban,30,12,1983,88000
oto,muller,9,8,1950,25000
nicolas,rak,9,1,1972,61000
vincenc,polak,6,5,1947,44000
mojmir,dubsky,2,9,1996,60000
nicolo,mucha,1,7,1950,49000
bronislav,merta,3,10,1952,67000
matous,turek,31,4,1971,50000
norbert,berger,4,7,1988,57000
kristian,sobotka,23,9,1980,57000
ctislav,chovanec,24,2,1931,7000
veroslav,komarek,11,2,1934,94000
artur,blaha,24,2,1982,71000
lubor,marik,11,10,1991,90000
tonda,novy,15,1,1976,38000
petr,havlik,18,11,1953,60000
oleg,bednar,15,2,1967,90000
jiri,jelinek,10,2,1954,5000
daniel,brabec,28,3,1997,40000
nathan,matejka,14,1,1969,4000
vlastimil,zavrel,10,6,1940,41000
ferdinand,straka,2,8,2002,64000
alexandr,smola,15,7,1967,93000
vavrinec,smejkal,19,3,1990,92000
horymir,ptacek,27,10,1952,39000
tonda,hovorka,1,8,1947,39000
vitezslav,prusa,1,6,1947,25000
poncian,michal,5,2,1979,94000
richard,zemanek,12,7,1967,25000
hubert,kopecek,1,7,1960,77000
matous,bartos,16,11,1984,38000
daniel,chladek,10,5,1952,95000
vavrinec,vit,8,1,1988,7000
lubor,blaha,24,4,1958,34000
kristian,fencl,15,9,1969,74000
honza,zemanek,9,2,1986,25000
ivo,polasek,25,10,1979,39000
ludvik,tomes,18,10,1999,88000
daniel,zima,7,5,1953,39000
teodor,melichar,28,8,1962,61000
veroslav,valenta,8,5,1974,1000
slavek,karasek,30,12,1961,71000
richard,kraus,6,9,1967,99000
matej,kubat,31,6,1952,66000
hyacint,triska,8,8,1954,44000
herman,vlach,21,1,1945,95000
dusan,sykora,17,8,1975,44000
anastaz,lukas,23,1,1998,77000
svatoslav,popelka,30,1,1977,76000
ludvik,stefan,12,3,1974,47000
dionysius,chalupa,4,7,1969,71000
zdenek,prchal,7,11,1994,60000
vitezslav,bauer,13,10,1979,65000
zacharias,nemec,18,1,1932,40000
tibor,holub,25,5,1980,38000
daniel,zouhar,7,11,1933,54000
oleg,maly,17,12,1956,37000
hubert,nosek,24,2,2004,7000
vavrinec,hradil,11,4,1989,19000
ctirad,benda,29,5,2001,17000
julius,horak,23,8,1959,71000
lubos,hampl,26,7,1968,8000
nicolas,bednarik,6,1,1948,64000
mojmir,vagner,30,1,1949,64000
bohumir,synek,18,10,1997,27000
inocenc,hruza,20,2,1988,41000
filip,cernoch,6,2,1931,17000
poncian,cervenak,10,11,1978,18000
tomas,pospisil,5,11,1989,19000
zdenek,toth,13,11,1961,95000
honza,korinek,5,10,1935,57000
roman,ambroz,12,8,1958,3000
ambroz,havel,10,9,1999,72000
jaroslav,cihlar,10,6,1979,53000
mojmir,tomasek,11,5,1980,92000
dionysius,schwarz,18,3,1948,57000
mojmir,dubsky,30,10,2002,14000
honza,kopecek,27,5,1957,53000
dzamil,slaby,8,4,1949,64000
venceslav,slovak,27,3,1974,80000
radim,smejkal,6,7,1934,24000
bohumir,michalek,11,2,1988,41000
matej,matuska,1,1,1963,44000
radovan,hradil,18,3,1983,86000
ondrej,kysela,29,6,1997,73000
libor,provaznik,25,10,1945,92000
poncian,sevcik,24,5,1993,92000
premysl,votava,13,5,1949,65000
milad,sikora,16,11,1944,50000
marek,kudlacek,2,1,1977,32000
honza,skoda,9,1,1945,43000
premysl,snajdr,6,6,1974,93000
zdenek,vales,27,6,1948,78000
vladislav,koutny,14,2,1970,93000
radomir,havlicek,3,6,2000,92000
robert,homola,12,2,1947,7000
veroslav,musil,2,8,1960,98000
dalimil,hovorka,9,12,2001,61000
matej,nejedly,21,4,1995,94000
gregor,buchta,6,5,1944,34000
radovan,dohnal,21,9,1957,56000
gregor,zelenka,25,1,2000,48000
ales,chmelar,18,4,1973,62000
lubor,stepanek,30,5,1951,60000
poncian,hoffmann,3,11,1982,44000
cestmir,gabriel,28,1,1955,66000
bartolomej,drabek,15,12,1977,78000
ferdinand,jelinek,1,7,1979,69000
dionysius,homolka,22,5,1983,16000
david,vojtisek,22,7,2003,84000
bronislav,sedlar,27,1,1955,57000
blahoslav,chaloupka,27,11,1987,61000
sava,minarik,1,8,1986,92000
filip,balog,27,1,1988,76000
vnislav,novak,12,5,1972,6000
pribyslav,vecera,29,1,1986,3000
hubert,vancura,20,2,2004,18000
libor,matejka,3,1,1960,64000
premysl,vales,9,5,1930,55000
dzamil,svarc,3,12,1950,40000
premysl,hanak,4,1,1939,70000
ctirad,ludvik,18,10,1952,35000
adrian,patek,9,9,2001,89000
zbynek,petrak,30,11,1957,70000
bronislav,kralik,31,3,1999,61000
veroslav,dobias,11,6,1997,70000
richard,parizek,10,12,1974,13000
teodor,ferenc,1,10,1955,93000
tibor,janda,19,4,1993,94000
poncian,vrba,30,8,1964,23000
radovan,svejda,6,7,1969,72000
poncian,smekal,7,1,1953,44000
ferdinand,conka,23,8,1967,4000
radim,samek,23,10,1937,11000
florian,buchta,5,9,1981,53000
boris,pesek,25,5,1951,54000
mojmir,kotlar,18,2,1970,5000
dalimil,stuchlik,19,7,1960,78000
emanuel,burda,24,3,2000,93000
metodej,knotek,7,6,1948,63000
zbynek,sedlacek,9,1,1958,53000
klement,adamek,18,4,1957,1000
otmar,slavicek,1,3,1937,98000
ctirad,gregor,9,8,1947,71000
sava,jahoda,13,9,1940,3000
honza,kudlacek,12,12,1986,34000
premysl,rysavy,5,8,2003,59000
tonda,ferko,1,10,1946,18000
gregor,sladek,14,12,1948,5000
borivoj,ferenc,13,4,1935,66000
sebastian,kaderabek,2,8,1974,77000
kazimir,fucik,17,4,1957,60000
lubos,kohoutek,30,1,1964,84000
petr,beranek,10,9,1970,33000
hanus,berger,14,1,1992,79000
poncian,zizka,29,8,1958,71000
robert,nagy,21,1,1962,59000
poncian,stanek,23,4,1968,26000
dionysius,horky,28,5,1983,26000
inocenc,lebeda,7,10,1958,99000
vit,starek,21,11,2003,70000
vladislav,koukal,1,11,1955,93000
dusan,hanus,14,9,1988,13000
roman,malina,11,5,1972,10000
julius,mikes,23,12,1969,86000
melichar,nejedly,18,4,1964,5000
norbert,kratochvil,3,1,1993,98000
ctislav,straka,8,1,1934,50000
veroslav,kaspar,4,10,2002,82000
alexandr,krcmar,26,4,1995,53000
ctirad,benda,14,11,1952,100000
otmar,bocek,12,2,1962,34000
tibor,slezak,12,12,1947,74000
